url,type
usatoday.com/sports/college/mensbasketball/mac/ohio.htm,benign
http://bdnews24.com/entertainment/2015/04/29/a-minute-with-hemsworth-evans-get-playful-with-avengers,benign
oocities.org/tweezer125/pageel.html,benign
video.barnesandnoble.com/DVD/The-Jungle-Book/Bruce-Reitherman/e/786936717488,benign
paradeofhomes.org/remodeled-home/remodeled-home-search.aspx,benign
youtube.com/watch?v=Qx9yZyGNxcA,benign
people.famouswhy.com/sheila_e_/,benign
mcdermottcue.com/player_dave_dupuis.php,benign
genforum.genealogy.com/laplante/messages/470.html,benign
http://online.citicard.com.ge72kbubjs.agencja-em.pl/doctorsincanton.com/wp-css/online.php,phishing
kamechan07.multiply.com/,benign
sportsillustrated.cnn.com/football/ncaa/rosters/iowa/2008/byLAST_NM.html,benign
en-pi.facebook.com/people/Thomas-Dos-Santos/1150967225,benign
http://www.lacasadesirio.com/index.php?option=com_content&view=article&id=14:el-senor-eo&catid=11:eo&Itemid=3,defacement
pressreleases.kcstar.com/?q=node/68718,benign
missunitedstatespageant.com/,benign
http://xhamster.com/movies/1754895/petite_lesbian_amateurs_fingering_their_pussies_on_the_bed.html?promo=1,benign
forum.bcdb.com/forum/Gruesomes_vs_the_Creeplies_P49860/,benign
publishing.cdlib.org/ucpressebooks/view?docId=ft4w10061d;chunk.id=0;doc.view=print,benign
http://asociacionkaribu.org/index.php/component/content/article/315-karibu-finalista-de-los-premios-puerta-de-hierro,defacement
wikitravel.org/en/Miyako_Islands,benign
fanbase.com/Julie-Hersey,benign
leaguelineup.com/welcome.asp?url=delcoleague,benign
http://www.leondabytheyarra.com.au/newsletters/index.html,defacement
en.wikipedia.org/wiki/Category:1903_establishments_in_the_United_States,benign
myspace.com/rfk_jr_for_the_usa,benign
xroads.virginia.edu/~ma01/davis/fallschurch/cherryhill.html,benign
mylife.com/lethabissonnet,benign
famouswhy.com/Tags/chicoutimi%20sagueneens,benign
http://www.118bm.com/images/?us.battle.net/login/en/?ref=http://bmtlzkhus.battle.net/d3/en/index&amp;app=com-d3,phishing
http://www.chantier-naval-gatto.com/index.php?option=com_resource&controller=article&category_id=9&view=article&article=28&Itemid=4,defacement
tunein.com/radio/941-KFKF-s32638/,benign
insidehighered.com/news/2006/05/09/gallaudet,benign
thefullwiki.org/Argentina_national_football_team,benign
catherinewardhouseinn.com/,benign
hockey.azplayers.com/hockey-players-M-1.html,benign
forcedexposure.com/artists/frank.and.sam.shalabi.adam.html,benign
emoryhistory.emory.edu/places/schools/schoolsDENTIST.html,benign
danisgenealogy.ca/ConnusDetail_En.html,benign
corporationwiki.com/California/Diamond-Bar/universal-international-group-l-p/45974210.aspx,benign
kansascity.royals.mlb.com/kc/team/exec_bios/taylor_dean.jsp,benign
loblawssupermarketslimited-gibb.foodpages.ca/,benign
ocean-films.com/themoodforlove/,benign
worldflicks.org/antioch_bridge_(john_a._nejedly_bridge).html,benign
http://www.brocantezussen.nl/index.php?option=com_content&view=category&layout=blog&id=14&Itemid=8&limitstart=45,defacement
isthisyour.name/directory/fullnames/fe~bounds.htm,benign
oregonpropertylink.com,phishing
thinkexist.com/quotes/oliver_hardy/,benign
http://kidscentrale.nl/index.php?option=com_jevents&task=day.listevents&year=2013&month=02&day=18&Itemid=20,defacement
calcomsec.com,phishing
librarything.com/author/sternkarl,benign
http://us.battle.net.en.wwweb.asia/login/en/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam,phishing
allinonecollectibles.com/calrijrleofh.html,benign
http://dyetr.com/index.php?option=com_content&view=article&id=98:yerelgazete&catid=42:haberler,defacement
sasked.gov.sk.ca/docs/actss30/activ4d.html,benign
hispanicprwire.com/News/in/13060/5/miller-lite-returns-as-major-sponsor-of-concacaf-gold-cup(tm)-tournament,benign
http://fischereiverein.org/bildergalerie/category/56-fnge-januar-2011,defacement
http://9779.info/%E7%93%9C%E5%AD%90%E5%81%9A%E7%9A%84%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
rottentomatoes.com/celebrity/eve_plumb/,benign
http://www.masrealestate.it/index.php?option=com_content&view=article&id=16&Itemid=4&lang=it,defacement
fulenbacherstrasse40.ch,phishing
en.wikipedia.org/wiki/Paul_Lambert_(Canadian_football),benign
evri.com/person/thomas-dagworth-0x9f71d,benign
streema.com/radios/Xtra_Sports_860_KTRB,benign
yolocounty.org/Index.aspx?page=1380,benign
christinerichstudio.com/studio/testimonials_parents.php,benign
sleepinnlincoln.com/,benign
latimesblogs.latimes.com/entertainmentnewsbuzz/live-nation-entertainment/,benign
evri.com/person/helen-boyce-0x1f082,benign
viadeo.com/profile/002vou2m3nyx6be,benign
livenation.be/,benign
arashixdream.com/2009/04/mupikanchi-movies.html,benign
http://www.bertilohlsson.com/en/component/user/login?return=aHR0cDovL3d3dy5iZXJ0aWxvaGxzc29uLmNvbS9iaWxkZXJnYWxlcmllL2Zvcm1kb3Nlbi9ydW5kZS1kb3Nlbi9zaXJ1cGZsYXNjaGVuP2xhbmc9ZGU=,defacement
http://www.kidsfestshellharbour.com.au/x.txt,defacement
francesuites.com/,benign
http://9779.info/%E6%96%87%E6%98%8E%E5%9C%A8%E6%88%91%E5%AE%B6%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://networktrendsnow.com/tem-trends/international/34-taming-high-international-roaming-charges,defacement
http://metro.co.uk/2015/05/13/big-brother-2015-remember-when-scream-queen-eileen-daly-appeared-in-a-first-choice-holiday-ad-5195062/,benign
dictionary.reference.com/browse/themselves,benign
http://fiberindokreatif.com/aneka-produk/sanitasi,defacement
leftthisyear.blogspot.com/2011/01/nicolo-rizzuto-italian-born-canadian.html,benign
archive.org/stream/thedegradationof00adamuoft/thedegradationof00adamuoft_djvu.txt,benign
http://manosunidasciudadreal.org/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL21hbm9zdW5pZGFzY2l1ZGFkcmVhbC5vcmcvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9Mjg0OnZpLWNlbmEtc29saWRhcmlhLXNhbi1qb3NlLW9icmVybyZjYXRpZD0zODpjaXVkYWQtcmVhbCZJdGVtaWQ9NzQ=,defacement
http://otomoto.pl/oferta/yamaha-grizzly-yamaha-grizzly-700-cc-zarejestrowana-w-polsce-ID3hjqgL.html,benign
en.wikipedia.org/wiki/Bisanz,benign
homefocus.com/quebec/montreal/furniture-dealers-and-repair/,benign
guitaretab.com/g/green-day/22896.html,benign
developer.yahoo.com/searchmarketing/,benign
nh-heritage.com/RegimentGenealogy/4thGenealogy/H.html,benign
http://zjtfjt.com/ywbk-jzsgy-zyyw.asp?id=34&readmode=art,defacement
sexytera.com/gals/aria-noir.php,benign
en.wikipedia.org/wiki/Mykul_Haun,benign
http://www.brunnentalhof.com/index.php?option=com_phocagallery&view=detail&catid=1:urlaub-fuer-kinder&id=41:p1010639&Itemid=89&lang=de,defacement
hahaha.com/en/,benign
http://www.salfed.com/component/mailto/index.html?tmpl=component&link=f4b9a8d9789e4787f554d401600579eaf5024829,defacement
posters.co.uk/C/23047,benign
http://europa.eu/about-eu/agencies/regulatory_agencies_bodies/policy_agencies/echa/index_en.htm,benign
mardinnews.com,malware
kauaibiblecollege.com/,benign
thepinkstilettos.blogspot.com/,benign
youtube.com/watch?v=ADzzL0iM5KA,benign
youtube.com/watch?v=ccWrbGEFgI8,benign
http://www.kultur-villigen.ch/index.php?option=com_rsgallery2&gid=5&Itemid=7,defacement
answers.com/topic/prince-lasha,benign
http://www.oktoberfestcapannelle.it/banners/radiomambo,defacement
http://jamminkidsweston.com/home.html,defacement
aboutus.org/MosFilm.com,benign
http://www.suntravel.pt/index.php?option=com_mad4joomla&jid=2&Itemid=65&lang=en,defacement
http://9779.info/%E8%9D%8C%E8%9A%AA%E6%89%BE%E5%A6%88%E5%A6%88%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
nytimes.com/2007/02/18/health/psychology/18stevenson.html,benign
bleacherreport.com/articles/426196-houston-texans-2010-training-camp-53-man-roster-prediction,benign
brayman.com/Brayman-Construction-Named-Low-Bidder-by-AEP-for-John-E.-Amos-Power-Plant-Construction,benign
http://www.lontechshop.co.uk/data-backup-recovery.html,defacement
en.wikipedia.org/wiki/T._D._Crittenden,benign
zoominfo.com/people_directory/professional_profile/F-2-58947,benign
en.wikipedia.org/wiki/Keep_6,benign
wrestling911.com/viewtopic.php?t=7101&amp;p=37588,benign
twitter.com/dan_aykroyd,benign
en.wikipedia.org/wiki/WWZY,benign
drmci.org/J.%20Arthur%20Morris%20Imaging%20Center,benign
pipl.com/directory/name/Guiles/Ron,benign
dede2343.myjino.ru,phishing
linkedin.com/pub/michael-calder/b/1aa/736,benign
historynotebook.com/Records.html,benign
192.com/atoz/people/macdonald/adeline/,benign
thefullwiki.org/Oklahoma_Sooners_football,benign
http://bdnews24.com/bangladesh/2015/05/10/summer-vacation-cut-by-7-days-to-make-up-for-loss,benign
at1ce.org/themenreihe.p?c=Retail%20companies%20of%20the%20United%20Kingdom,benign
absoluteastronomy.com/topics/Memphis_Tigers_basketball,benign
http://udn.com/news/story/6816/849552-%E8%92%B2%E9%9A%86%E5%9C%B0%E6%9C%83%E6%98%AF%E4%B8%8B%E4%B8%80%E5%80%8B%E5%B8%83%E5%90%89%E7%B4%8D%E6%B3%95%E7%B4%A2%E5%97%8E%EF%BC%9F,benign
http://crisantocirugiaplastica.com/ck.htm,defacement
http://www.boxingnovascotia.com/index.php?option=com_content&view=article&id=7&Itemid=15,defacement
oshawaearthhour.org/,benign
travel.yahoo.com/p-travelguide-5056851-uptown_theater_kansas_city-i,benign
http://www.resurrectionbellevue.org/index.php/happening/announcements,defacement
http://www.barbiericatering.com/v3/index.php,defacement
ebay.com/itm/VINTAGE-8X10-PHOTO-WRESTLERS-PAT-PATTERSON-RAY-STEVENS-/400193511551,benign
bridgehunter.com/ks/wyandotte/lewis-and-clark/,benign
tennisfame.com/hall-of-famers/sven-davidson,benign
http://besibajasby.com/tag/pipa-galvanis/index.html,defacement
http://www.pubyun.com/wiki/lib/exe/js.php?tseed=f1f16e8c6142fab8553f2b9cfe045961,malware
http://www.ppbenalmadena.es/index.php?view=article&catid=61:noticias-de-benalmadena&id=841:paloma-garcia-se-convierte-en-la-nueva-alcaldesa-de-benalmadena&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=1,defacement
http://www.inwido.co.uk/bespoke-windows/delta-combi-al.html,defacement
movies.msn.com/celebrities/celebrity/stacy-keach-sr/,benign
http://www.antonov-vrtec.si/otroke-iskrice/441-smola,defacement
weightliftingtraining.bodybuildingmax.com/bodybuilding/get-ripped-at-home/,benign
amazon.com/New-York-Control-1964-Film/dp/B00004WFGF,benign
sheetmusicplus.com/title/David-Benoit-Anthology/1302056,benign
http://earth-sure.com/component/mailto/index.html?tmpl=component&link=89b69d38aeb854b2c50b956d1f1e0d9568de9c72,defacement
http://www.egejewelry.com/index.php?option=com_rsgallery2&page=inline&id=7,defacement
lyricsfreak.com/a/alice+in+chains/rooster_20005966.html,benign
sandisullivan.com/Laughlen%20James%204.htm,benign
http://www.aquaflowservices.com/index.php?option=com_content&view=article&id=177:pictures&catid=58&Itemid=215,defacement
http://mahshov.com/index.php?option=com_content&view=article&id=39:2009-11-17-16-05-14&catid=3:2009-11-15-09-34-44&Itemid=71,defacement
tripadvisor.com/Attraction_Review-g28949-d126338-Reviews-U_S_Route_50-Nevada.html,benign
http://www.tsilomitros.gr/component/autostand/index.php?option=com_autostand&Itemid=0&func=viewcategory&id=44,defacement
http://elitedaily.com/life/runners-experience-a-high-similar-to-people-who-take-drugs/1021855/,benign
myspace.com/johnbotts,benign
answers.com/topic/brubeck-plays-bernstein-plays-brubeck-1960-album-by-dave-brubeck-leonard-bernstein,benign
fanpix.net/gallery/joseph-wiseman-pictures.htm,benign
mylocalservices.us/listings.php?name=Masonry+and+Stone+Contractors+in+Connecticut&county=9606&category=357247,benign
http://www.seckmauern.de/index.php?option=com_content&view=article&id=48&Itemid=75,defacement
whosdatedwho.com/celebrities/people/list/p2-list.htm,benign
eofftv.com/d/div/divas_christmas_carol_main.htm,benign
lyricsmode.com/lyrics/m/mc_hammer/,benign
kctv5.com/category/214223/kansas-city-area-transportation-authority,benign
tvguide.com/celebrities/jennifer-finnigan/190136,benign
gargene.com/index.php?p=1_17_Dee-and-the-Mammoth,benign
http://return.uk.domainnamesales.com/return_js.php?d=ysbweb.com&s=1437501989,malware
thefreelibrary.com/Culture+et+droit+processuel+%3a+le+cas+du+Quebec.-a0211714510,benign
wn.com/List_of_supermarket_chains_in_the_United_States,benign
http://www.briard-stark.de/unsere-briard-welpen/15-i-wurf.html?tmpl=component&print=1&layout=default&page=,defacement
http://www.fancygaptourism.com/about-fancy-gap/history/4,defacement
http://www.leblancathletisme.fr/index.php?view=article&catid=46:photo&id=270:photos-le-blanc-2011&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=55,defacement
idph.state.ia.us/ems/provider_search.asp?County=%7B7649B9A6-4F43-4E21-B0EE-05F3FC533609%7D,benign
onlinelibrary.wiley.com/journal/10.1111/(ISSN)1541-0064,benign
newswire.ca/fr/story/183939/the-montreal-canadiens-the-nhl-and-rds-renew-their-broadcasting-partnership-until-2013,benign
vintagebmx.com/community/index.php?showtopic=27056295,benign
dhlconnecty565.000webhostapp.com,phishing
http://www.saegewerk-strubelt.de/index.php?option=com_content&view=article&id=15&Itemid=14,defacement
dailymotion.com/video/x269ve_just-for-laughs-gags-02_fun,benign
cylex.ca/montreal/informatique.html,benign
einstein.yu.edu/home/default.asp,benign
robertfrancisofficial.com/,benign
http://gdxjabh.com/js/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,phishing
abcfamily.go.com/movies/,benign
werelate.org/wiki/Person:Jude_Bourassa_%281%29,benign
http://www.animalairways.com/pet-travel/cat-shipping.html,defacement
en.wikipedia.org/wiki/Education_in_the_People%27s_Republic_of_China,benign
dbpedia.openlinksw.com:8890/resource/Donald_%22Monk%22_Watson,benign
linkedin.com/company/iron-ore-company-of-canada,benign
yp.theemiratesnetwork.com/biz/Qatar/Doha/StarLink_Qatar_100167.html,benign
trails.com/tcatalog_trail.aspx?trailid=HGM073-021,benign
sports.espn.go.com/nfl/local/team?team=oak,benign
linkedin.com/pub/paul-gregoire/13/b31/74b,benign
napier.govt.nz/index.php?pid=561,benign
http://scratchartstudio.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3NjcmF0Y2hhcnRzdHVkaW8uY29tL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTQ2OnNjcmF0Y2hhcnRzdHVkaW8mY2F0aWQ9MzQ6c2NyYXRjaHBhZHJlcyZJdGVtaWQ9Mjc=,defacement
http://www.sgeo.net/index.php?option=com_k2&view=itemlist&layout=category&task=category&id=1&Itemid=2,defacement
http://9779.info/%E5%88%9B%E6%84%8F%E5%87%A0%E4%BD%95%E6%8B%BC%E5%9B%BE%E8%B4%B4%E7%94%BB/,malware
nysmhs.org/,benign
http://jezebel.com/how-a-one-armed-ronda-rousey-grappled-with-the-world-in-1703568489/layer/,benign
http://viajesyexcursionesengil.com/index.php?option=com_content&view=article&id=5&catid=5&Itemid=3,defacement
candoctor.ca/qc--montreal-doctors-3.html,benign
openlibrary.org/subjects/person:l._r._masson_(1833-1903),benign
istanbulfilms.blogspot.com/2010/05/1.html,benign
http://audeantenne.com/index.php?option=com_content&view=article&id=101,defacement
http://www.javadoplant.com/es.feed?type=rss,defacement
linkedin.com/directory/people/turcotte-3.html,benign
http://www.pro-cycling-tours.co.uk/component/jevents/day.listevents/2013/01/03/-,defacement
scottishscribbles.blogspot.com/2010/09/andrew-de-moray.html,benign
imdb.com/name/nm0566560/,benign
linkedin.com/in/kasca,benign
eightysixforever.com/2011/2/22/2001565/is-fc-edmonton-biting-off-too-much-in-the-voyageurs-cup,benign
gettextbooks.com/,benign
en.wikipedia.org/wiki/Bud_Collins,benign
123people.com/s/norm+dupont,benign
http://otomoto.pl/oferta/trak-tasmowy-tartak-pila-tasmowa-10m-torowiska-ID15HVhh.html,benign
facebook.com/unwrittenlaw.music?v=info,benign
pktube.onepakistan.com/louis+beaulieu/,benign
en.wikipedia.org/wiki/Napol%C3%A9on_Bourassa,benign
http://cintasmetricas.com/2/index.php?option=com_content&view=article&id=1:otras-paginas-de-la-red-de-busqueda-de-busaca&catid=6:paginas-informativas&Itemid=8,defacement
montreal.en.craigslist.ca/roo/index200.html,benign
schickes.mobi/,benign
kgbpeople.com/people/linda-bertram,benign
english.turkcebilgi.com/KCWE,benign
http://thenextweb.com/insider/2015/05/12/why-hybrid-messaging-can-build-a-connection-with-audiences/gtm.js,benign
fifthdown.blogs.nytimes.com/2011/08/22/2011-chicago-bears-season-preview/,benign
hotelplanner.com/Hotels/27885-NEAR-Dunning,benign
bleacherreport.com/articles/632065-2011-atlanta-braves-can-jason-heyward-and-dan-uggla-lead-braves-to-playoffs,benign
theoaklandberkeleyjournal.com/?p=892,benign
espn.go.com/blog/nfcwest/tag/_/name/steve-deberg,benign
culturelmonde.com/,benign
zoominfo.com/people_directory/professional_profile/O-2-146888,benign
thewrongadvices.com/zeitgeist/Pierre-Trudeau/,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.srv-woa1.co.uk/,phishing
mmasun.com/,benign
http://artturo.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2FydHR1cm8uY29tL3Byb21vdGlvbi1kZXNpZ24vZmx5ZXItby1ncmVnbw==,defacement
http://www.zibae.ir/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy56aWJhZS5pci9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD02NTk6MTM5MS0xMS0wOS0xMS0xMi0wMiZjYXRpZD0xMjoxMzg5LTA5LTI5LTA3LTQzLTMw,defacement
http://www.ikedojo.com.br/calendario.html,defacement
http://www.alldayrec.co.uk/index.php?option=com_user&view=register,defacement
canpages.ca/business/QC/quebec/psychotherapists/4766-688200.html,benign
ilike.com/artist/Karkwa,benign
http://www.agence-metro.com/index.php?option=com_content&view=article&id=87:loue-appartement-en-belgique&catid=38&Itemid=76,defacement
cliaro.net,phishing
http://www.schuetzenverein-beelen.de/index.php?option=com_jevents&task=month.calendar&Itemid=60&year=2013&month=01&day=02,defacement
http://chinesevie.com/index.php?option=com_content&view=article&id=92&Itemid=322&lang=en,malware
starlinkaviation.com/,benign
the70sproject.com/lyrics/artist-lyrics.php?artist=Bloodstone,benign
http://www.suiteorchestra.it/index.php?option=com_content&view=article&id=64:pianoforte-e-basso&catid=38:rokstories&lang=en&Itemid=,defacement
facebook.com/jack.gabler,benign
http://www.affordable-adult-vacations.com/faq/entry/80/index.html,defacement
maisongouverneur.com/historique.php?lang=en,benign
schmap.com/montreal/uniprixstadium/,benign
sigmanest.com/en-us/Machines/punch_combo.html,benign
http://web.de/magazine/unterhaltung/tv-film/nackte-kanone-ace-ventura-hot-shots-besten-slapstick-filme-30503856,benign
martinique-guide.info/activities/events.and.festivals/,benign
http://littlebigjosh.com/video-gallery?latestnavstart=8,defacement
freebase.com/view/en/talonsoft?pid=%2Fcvg%2Fcvg_publisher%2Fgames_published,benign
publicrecords.com/people-search-records/robert-cournoyer,benign
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001008005&free3=item&disp_no=007001008005,benign
http://atwiki.jp/wiki/%E3%81%9A%E3%82%8A%E4%BB%99%E4%BA%BA%20%E3%83%91%E3%82%B9%E3%83%AF%E3%83%BC%E3%83%89,benign
condoreports.com/real-estate-reports/regency-tower-south-condo_fort-lauderdale_condo_ownership_18051,benign
http://nesn.com/2015/04/dining-playbook-host-billy-costa-stops-by-boston-bruins-game-video/,benign
bankofamerica.justusianet.id,phishing
http://pastehtml.com/view/boxqqrafm.html,phishing
rcmmindex.blogspot.com/2011/11/st-patrick-traverse-city-michigan.html,benign
http://abc.go.com/shows/nightline/listing/2015-05/04-nightline-050415-the-men-behind-the-failed-garland-attack,benign
http://img1.makepolo.net/images/formals/medium_img/product/976/360/medium_26f8a1906c6de14cd24702216e5658f2.jpg,malware
http://www.botoxina.com/index.php?option=com_content&view=article&id=85:oftalmica-2009-un-interessante-test&catid=44:2010&Itemid=116&lang=en,defacement
leaguelineup.com/information.asp?cmenuid=2&url=marauderhockey&sid=543237928,benign
russian-americans.org/AboutUs/AboutWho.html,benign
http://www.barn.co.nz/abel-tasman-accommodation.1,defacement
en.wikipedia.org/wiki/CKOI,benign
indeed.com/q-Line-Cook-l-Minnesota-jobs.html,benign
daylife.com/topic/England_national_football_team,benign
http://papillon-vole.fr/index.php?page=shop.browse&category_id=2&option=com_virtuemart&Itemid=22,defacement
filmsdefrance.com/FDF_Saratoga_Trunk_1945_rev.html,benign
http://www.bruynzeelmultipanel.be/index.php?option=com_content&view=article&id=22:woodmarine-balsa-contraplaque-ame-balsa&catid=4&Itemid=23,defacement
youtube.com/watch?v=vkatxLKc1Rc,benign
http://hpchess.org/photos-new/index.html?kpgp=4&album=March2009DistrictTeamAndYuryShulman,defacement
youtube.com/watch?v=WqMbUNtka00,benign
jackfurriers.com/,benign
http://us.battle.net.en.eeweb.asia/login/en/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=https:/www.battle.net/account/,phishing
hipcodes.com/,benign
http://www.photoremote.de/de/photoremote-labs,defacement
http://babal.net/women/view/2050/%D8%A8%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D8%A3%D8%AD%D9%84%D9%89-%D9%85%D8%A7%D9%81%D9%86-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%83%D8%A7%D9%88-%D9%84%D9%84%D8%AF%D8%A7%D9%8A%D8%AA,benign
wfcomercial.com.br,phishing
http://www.gruendungsberater-steuerberater.de/index.php?option=com_content&view=article&id=2&Itemid=2,defacement
alembic-restoration.com,phishing
myspace.com/goliadweb,benign
http://www.vnic.co/khach-hang/khach-hang-mien-nam.html,defacement
flickr.com/photos/willits/2712414989/,benign
http://1337x.to/torrent/1108220/American-Sniper-2014-720p-HC-WEBRip-x264-AAC2-0-RARBG/,benign
http://nymag.com/sweepstakes/dream_come_true/vulture_25K_giveaway_12/images/favicon.ico,benign
http://otomoto.pl/osobowe/ford/mondeo/mk3-2000-2006/?search%5Bfilter_enum_original_owner%5D%5B0%5D=1,benign
sports.nationalpost.com/tag/greg-rusedski/,benign
http://kienthuc.net.vn/diem-thi/diem-chuan-cac-truong-trung-cap-cong-an-nhan-dan-nam-2014-482420.html,benign
deals.pricegrabber.com/deals/,benign
montreal.about.com/u/ua/gettingaroundtown/bixi_montreal_public_bikes.htm,benign
baseball-almanac.com/players/player.php?p=jensema01,benign
baseball-reference.com/players/t/tobinji01.shtml,benign
http://www.liceorutigliano.com/index.php?option=com_content&view=article&id=174&Itemid=154,defacement
emusic.com/album/Black-Ox-Orkestar-Ver-Tanzt-MP3-Download/11142034.html,benign
http://rocketnews24.com/2011/01/21/%e3%80%8e%e3%83%8b%e3%83%b3%e3%83%86%e3%83%b3%e3%83%89%e3%83%bc3ds%e3%80%8f%e3%81%ae%e8%bb%a2%e5%a3%b2%e4%be%a1%e6%a0%bc%e3%81%8c%e6%80%a5%e6%bf%80%e3%81%ab%e6%9a%b4%e8%90%bd-%e3%83%86%e3%83%b3/,benign
http://www.evasteinberger.at/de/berichte-2012/94-let-access-tour-eva-wird-10-in-kiew.html,defacement
freebase.com/view/en/tennessee_titans,benign
energyskillsqld.com.au/electricity-generation,benign
geeksofdoom.com/2011/07/06/oldboy-remake-might-still-be-alive-and-it-might-just-get-directed-by-spike-lee/,benign
woodwardnews.net/obituaries/x627655667/ROBERT-LEE-JIGGS-STEVENS,benign
http://www.pomorskie-lzs.pl/index.php?option=com_content&view=article&id=133:gosrit-luzino-najlepsze-w-wojewodztwie-pomorskim-w-turnieju-jedynka-cup-2012-w-redzie&catid=10:gowna-strona,defacement
peeperstv.com/celebs/809/lorenzolamas,benign
thehockeynews.com/articles/40510-Getting-To-Know-Bill-Torrey.html,benign
list-company.com/company-info/4028809a13dd74c80113dd7889cf4077/Cadbury-Schweppes-Americas-Beverages-Food-Beverages-Texas-USA.shtml,benign
familia-dacostagoa.blogspot.com/2009/03/aleixo-manuel-da-costa-centenary.html,benign
ehow.com/about_5271565_blackening-seasoning.html,benign
http://www.fjpengfei.com/qualification.asp?banner=1,defacement
project-management.org/naturescure/index.htm,benign
en.allexperts.com/q/Adult-Film-2706/male-porn-actors.htm,benign
flixster.com/actor/edward-bunker,benign
lyrics.astraweb.com/display/174/fenix_tx..fenix_tx..minimum_wage.html,benign
facebook.com/pages/Canal-Vie/107885905898200,benign
babynamewizard.com/namipedia/boy/mahershalalhashbaz,benign
myspace.com/merceyhotsprings,benign
obit-obits.com/d20091218zp14,benign
wiki.answers.com/Q/How_old_is_Louise_Lasser,benign
germany.12bookhotels.com/,benign
facebook.com/ishmael.harris1,benign
nydailynews.com/topics/Bill+Wennington/photos,benign
jamaicaobserver.com/news/VP-Records--Joel-Chin-murdered,benign
dir.yahoo.com/Regional/U_S__States/Texas/Counties_and_Regions/Shackelford_County/,benign
en.wikipedia.org/wiki/Cecil_Blachford,benign
reelz.com/person/162500/jessalyn-gilsig/,benign
vetiverbathbrush.com/how_to_order_vetiver_bath_scrubber.htm,benign
http://atwiki.jp/wiki/BO2%20%E7%99%BA%E9%9B%BB%E6%89%80%E3%83%91%E3%83%BC%E3%83%84%20%E3%82%BE%E3%83%B3%E3%83%93%E3%81%AE%E8%85%95,benign
aaopt.org/,benign
bonjourquebec.com/qc-en/attractions-directory/water-park/parc-aquatique-mont-saint-sauveur_1628004.html,benign
facebook.com/Skingo1,benign
http://www.farmaciaspengler.com.br/index.php?option=com_form_indique,defacement
dontsweatitgolf.com/about_zach.php,benign
jfsearch.info/company/CIDM.html,benign
http://liegen-sitzen.de/schlafen/bettgestelle/polsterbetten/113-wohnform-arabeske?tmpl=component&print=1&layout=default&page=,defacement
http://www.kempenactueel.be/index.html,defacement
http://www.tvsk.com.au/stockists/38?tmpl=component,defacement
http://www.austvisiontax.com.au/index.php/free-resources/useful-links,defacement
http://www.fluidindustries.com.au/index.php?view=article&id=20:tank-business-information-a-training-courses&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=20,defacement
birlasunlife.com/,benign
nasljerseys.com/MISL/Rosters/Comets.Roster.htm,benign
http://www.papamusilisafaris.eu/blog/news/tansania-safari-\342%80%93-afrika-von-seiner-schonsten-seite-entdecken,defacement
http://olx.ro/i2/auto-masini-moto-ambarcatiuni/autoturisme/audi/auto-masini-moto-ambarcatiuni/autoturisme/audi,benign
thonhoan.com,phishing
tigerdroppings.com/rant/p/25646727/More-underratedLionel-Turner-or-Jeremy-Lawrence.aspx,benign
docstoc.com/docs/46412852/Nixon-Cabinet-Member-Maurice,benign
espn.go.com/mma/fighter/_/id/1156/anthony-njokuani,benign
listal.com/list/airas-30-days-song-meme,benign
blog.newsok.com/berrytramel/2010/06/21/big-12-how-about-a-big-east-alliance/,benign
excelelectricinc.com/cantante-sinbad-dead-comedian/,benign
intersectionssouthla.org/index.php/story/organization_provides_safe_meaningful_play_for_children/,benign
learnchineseez.com/cantonese-slang/,benign
ekitron.com/products/Tableware-Bowl-EK_QG5-S-KAFUH_JAPAN_4_PC_SAKURA_CHERRY__BLOSSUM_BOWL_SET.asp,benign
http://www.gospelnet.fr/agenda/day.listevents/2013/01/13/45|38,defacement
http://www.domusviatoris.com/index.php?option=com_content&view=article&id=73&Itemid=15,defacement
